schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,23-0135,23-0135,"Interested in receiving copies of directives/orders issued by Yukon Government to Chance Oil & Gas Ltd regarding well maintenance, closure and or abandonment. 
Timeframe: January 2, 2017 - June 30, 2023","Energy, Mines and Resources",2023-07-07,granted_in_full,No,,OGL-Yukon-2.0,2023-08-30 10:29:08,2024-09-29 20:34:54,https://open.yukon.ca/access-information/access-summary/23-0135
access-requests,23-0140,23-0140,"Any handouts, reports, decks, notes or other documentation of presentations given at the May 17-18, 2023, meeting of the Yukon Police Council. Specifically: the presentations given on Safer Communities and Neighbourhoods (SCAN, RCMP Specialized Response Unit (SRU) and RCMP Historical Case Unit (HCU). These are agenda items 6, 7, and 8 on May 17. Also: Victims Services Presentation, Connective Society and City of Whitehorse bylaw. These are agenda items 4, 5, and 6 on May 18. 
Timeframe: May 17, 2023 – May 18, 2023",Yukon Police Council,2023-07-14,granted_in_full,No,,OGL-Yukon-2.0,2023-08-31 15:40:24,2024-09-29 20:36:07,https://open.yukon.ca/access-information/access-summary/23-0140
access-requests,23-0203,23-0203,"Requesting the most recent version of the organizational chart for Public Service Commission. Timeframe: Aug 4, 2023 - Aug 4, 2023",Public Service Commission,2023-08-09,granted_in_full,No,,OGL-Yukon-2.0,2023-09-05 13:24:53,2024-01-17 13:12:29,https://open.yukon.ca/access-information/access-summary/23-0203
access-requests,23-0204,23-0204,Looking for a copy of the Financial Administration Manual also known as FAM,Finance,2023-08-08,granted_in_full,No,,OGL-Yukon-2.0,2023-09-11 11:37:27,2024-08-23 14:46:39,https://open.yukon.ca/access-information/access-summary/23-0204
access-requests,23-0216,23-0216,"All records related to all direction, suggestion, guidance to the ATIPP Office on how they should respond to requests from Yukon Employees' Union. Records include emails, email attachments, meeting minutes, meeting agendas, meeting documents, and hand written notes. Timeframe: January 1, 2023 - August 10, 2023",Highways and Public Works,2023-08-17,no_records_found,No,,OGL-Yukon-2.0,2023-09-11 11:42:01,2023-09-11 11:42:01,https://open.yukon.ca/access-information/access-summary/23-0216
access-requests,23-0114,23-0114,"1. All documents authored by the Executive Council Office (collectively, including its Minister, Deputy Minister, Assistant Deputy Ministers, directors, delegates, employees, and representatives, “ECO”), including internal communications (such as letters and emails), memorandums, presentation slides, briefing notes, and the like, relating to: •ECO’s consideration of the Recommendation issued by the Dawson City Designated Office of the Yukon Environmental and Socio-economic Assessment Board (YESAB) on December 16, 2022 for Silver 47 Exploration Corp.’s Michelle Creek project (YESAB Project Number 2021-0176). •The Government of Yukon’s decision to apply for a judicial review of YESAB’s assessment of the Michelle Creek project, including how the decision was reached. 2.All written communications and correspondence, including email and letters, regarding the decision to apply for a judicial review of YESAB’s assessment of the Michelle Creek project, sent by ECO to: • YESAB, • Tr'ondëk Hwëch'in, • First Nation of Na-Cho Nyäk Dun. Timeframe: December 16, 2022 - May 31, 2023",Executive Council Office,2023-06-16,granted_in_part,No,,OGL-Yukon-2.0,2023-09-11 16:10:26,2023-09-11 16:10:26,https://open.yukon.ca/access-information/access-summary/23-0114
access-requests,23-0115,23-0115,"1. All documents authored by the Department of Energy, Mines and Resources (collectively, including its Minister, Deputy Minister, Assistant Deputy Ministers, directors, delegates, employees, and representatives, “EMR”), including internal communications (such as letters and emails), memorandums, presentation slides, briefing notes, and the like, relating to: • EMR’s consideration of the Recommendation issued by the Dawson City Designated Office of the Yukon Environmental and Socio-economic Assessment Board (YESAB) on December 16, 2022 for Silver 47 Exploration Corp.’s Michelle Creek project (YESAB Project Number 2021-0176). • The Government of Yukon’s decision to apply for a judicial review of YESAB’s assessment of the Michelle Creek project, including how the decision was reached. 2. All written communications and correspondence, including email and letters, regarding the decision to apply for a judicial review of YESAB’s assessment of the Michelle Creek project. sent by EMR to: • YESAB, • Tr'ondëk Hwëch'in, • First Nation of Na-Cho Nyäk Dun. Timeframe: December 16, 2022 - May 31, 2023","Energy, Mines and Resources",2023-06-16,granted_in_part,No,,OGL-Yukon-2.0,2023-09-12 15:52:04,2023-09-12 15:52:04,https://open.yukon.ca/access-information/access-summary/23-0115
access-requests,23-0192,23-0192,"Please provide the following in a machine readable format: Number of employees who have brought bullying cases forward, broken into if it was a supervisor or colleague. How many were women as the bully and how many were women on women bullying. Please provide from earliest available information that YG has. There is no request for personal information. Please direct to where these are held (if they have already been posted from YBS or another information request). Timeframe: January 1, 2013 - August 1, 2023",Executive Council Office,2023-08-14,no_records_found,No,,OGL-Yukon-2.0,2023-09-15 14:59:00,2023-09-15 14:59:00,https://open.yukon.ca/access-information/access-summary/23-0192
access-requests,23-0198,23-0198,"please provide with all procedures (a.k.a., directives, frameworks, guidelines, policies, etc.) that discuss protocols for preventing, disclosing, or responding to sexual violence (or any other related terms such as rape, sexual assault, and/or sexual coercion) used by Yukon Corrections? 
Timeframe: Jan 1, 2000 to Aug 3, 2023",Justice,2023-08-10,granted_in_full,No,,OGL-Yukon-2.0,2023-09-15 15:03:07,2024-09-22 20:21:06,https://open.yukon.ca/access-information/access-summary/23-0198
access-requests,23-0189,23-0189,"Please provide the following in a machine readable format: Number of employees who have brought bullying cases forward, broken into if it was a supervisor or colleague. How many were women as the bully and how many were women on women bullying. Please provide from earliest available information that YG has.  There is no request for personal information. Please direct to where these are held (if they have already been posted from YBS or another information request). Timeframe: January 1, 2013 - August 1, 2023",Public Service Commission,2023-08-07,no_records_found,No,,OGL-Yukon-2.0,2023-09-25 16:07:44,2023-09-25 16:07:44,https://open.yukon.ca/access-information/access-summary/23-0189
access-requests,23-0186,23-0186,"Cautions and information distributed to nurses, physicians and clinics regarding safety concerns and side effects relating to flouroquinolone class antibiotics. 
Specifically information relating to flouroquinolone antibiotics directly which was shared with health professionals. 
Timeframe: January 1, 2017 - July 28, 2023",Health and Social Services,2023-08-09,granted_in_full,No,,OGL-Yukon-2.0,2023-09-28 15:01:35,2023-09-28 15:01:35,https://open.yukon.ca/access-information/access-summary/23-0186
access-requests,23-0196,23-0196,"There does not appear to be public information on the following:
Number of people registered in the Nominee Program by year
Number of businesses taking part in the program by year
Which communities/cities have businesses with Nominee workers by year
Yearly reports that outline the success and challenges of the Nominee Program
Number of charges laid against business registered in the Program each year
Number of businesses discontinued from the program due to complaints or irregularities each year
Number of meetings with nominees each year to monitor their work environment and to provide newcomers about their rights. 
Timeframe: January 1, 2020 - December 31, 2022",Economic Development,2023-08-08,granted_in_full,No,,OGL-Yukon-2.0,2023-10-03 11:35:11,2024-09-22 20:22:48,https://open.yukon.ca/access-information/access-summary/23-0196
access-requests,23-0230,23-0230,"Would like to have a copy of the policy regarding Leave without pay (LWOP) requests. Within this policy, or if a policy does not exist, would like the following information:
1. The Deadlines for which LWOP requests need to be submitted for Yukon Education Employees.
2. The process followed to determine if LWOP is granted or not.
3. The criteria used to determine if a LWOP request is granted or not.
4. Does one person have the authority to grant LWOP requests independently and if so, what is their job title?
5. Does a group of people or committee members have the authority to grant LWOP and if so who is the committee comprised of?
6. Are there extenuating circumstances to grant a LWOP if it is submitted after the deadline?
7. If a LWOP is denied is there provision for an employee to appeal the decision for reconsideration?
Timeframe: August 1, 2021 - August 22, 2023",Education,2023-08-28,granted_in_full,No,,OGL-Yukon-2.0,2023-10-03 11:38:41,2024-05-12 20:28:02,https://open.yukon.ca/access-information/access-summary/23-0230
access-requests,23-0208,23-0208,"Staff teaching schedules by teaching period or block for the 2022-23 and 2023-24 school years, including subject, grade and preparation time periods for all teachers. This is for the following schools: F.H. Collins Secondary School and Saint Francis of Assisi Catholic Secondary School. Thank you. Timeframe: May 1, 2023 - August 7, 2023",Education,2023-08-15,granted_in_full,No,,OGL-Yukon-2.0,2023-10-10 16:05:13,2023-10-10 16:05:13,https://open.yukon.ca/access-information/access-summary/23-0208
access-requests,23-0223,23-0223,"Requesting the schedules, itineraries and travel claims for the Premier and any support staff related to his trip to Nova Scotia at the end of June. Also requesting any meeting agendas, minutes or details of events. This request includes records of who attended the meetings. Timeframe: June 23, 2023 - July 1, 2023",Executive Council Office,2023-08-18,granted_in_full,No,,OGL-Yukon-2.0,2023-10-11 13:21:18,2024-08-21 17:19:04,https://open.yukon.ca/access-information/access-summary/23-0223
access-requests,23-0234,23-0234,"This request is directed in particular to the Land Management Branch, and is in regards to the the stipulation in the Yukon land lottery package that ""applicants must purchase the lot for the construction of a dwelling for the sole purpose of providing accommodation for yourself or yourselves."" Would like to ask for any documents detailing the follow-up procedure(s) the department is currently following to enforce this rule, the number of open investigations, the number of manhours that have so far being expended on follow-up work, and the penalties that are in place when it is determined that this rule has been infringed. Timeframe: September 1, 2018 - August 22, 2023","Energy, Mines and Resources",2023-08-29,no_records_found,No,,OGL-Yukon-2.0,2023-10-11 13:23:37,2023-10-11 13:23:37,https://open.yukon.ca/access-information/access-summary/23-0234
access-requests,23-0238,23-0238,"Documents containing policies in place regarding Yukon government employees being required to disclose whether they own a bitcoin wallet or effectively control another person's bitcoin wallet, whether this disclosure is required to be made under oath, and penalties for not disclosing (if disclosure is required). Thank you. Timeframe: August 1, 2015 - August 28, 2023",Public Service Commission,2023-09-05,no_records_found,No,,OGL-Yukon-2.0,2023-10-11 13:25:24,2023-10-11 13:25:24,https://open.yukon.ca/access-information/access-summary/23-0238
